"","redSide","blueSide","gameId"
"12992",105550042327365040,105550059790656432,105562431507872112
"12993",105543843212923184,105521402545275600,108171991244497584
"12994",109668849651338560,101428372602011184,109710208773858752
"12995",109695924147263856,109695910533747904,109545777184190000
"12996",108361563004344384,103461966981927040,109518697662122784
"12997",107581300297680256,107581212180071792,108285604036885568
"12998",106371141659311456,107597866344501904,107468404709642592
"12999",99322214695067840,101383793572656368,103462460596524848
"13000",103877675241047712,105514907449611968,106313258183652544
"13001",98767991926151024,99322214689444544,106269680921743376
"13002",107580483738977504,109981644490281840,109974742842861440
"13003",104202382255290736,99566408217955696,106297375706631808
"13004",107423109717243376,105521412995449552,107893386212454320
"13005",99566408222831088,109480204628225872,110413046183474784
"13006",104841890701948064,99566408562477648,106308285699315616
"13007",102787200129022880,106382545123328640,106606458926342704
"13008",105514967858969600,107456284318482720,108158179540441008
"13009",107603586980602720,107603548241713728,108285920951532464
"13010",98767991853197856,99566404852189296,110198981285524784
"13011",104710682193583856,105521402545275600,108171991244497552
"13012",107581296208168304,107581209070519552,108285604036885520
"13013",102787200120306560,105503778424809520,105562556576222160
"13014",101383792891050512,99566406338282432,106273204410345296
"13015",99566406064558736,105536643047197648,106269459011848608
"13016",98767991935149424,99566404846951824,104841804589478912
"13017",105521504308341232,105521637552587616,106295147954247040
"13018",102235771678061296,99566406069969568,108197589216109360
"13019",107582150625414480,107582169874155552,107682708470039104
"13020",99566406493155040,98767991897792384,106737410609088112
"13021",105550054006182912,105550059790656432,107439257587612976
"13022",105549988405523872,105550003470349744,105798784640628672
"13023",105537947396116208,103535282140533408,108197636731681744
"13024",105536738266035232,105536952747658416,105809669327281312
"13025",105550042327365040,105550051809743872,109625523805036224
"13026",110492173877838144,99566406064558736,110429898578758432
"13027",105537408539332000,104710316579222192,106312505038657936
"13028",99294153828264736,98767991877340528,105658534675942272
"13029",108404211655217280,109523293035238880,110016413867712064
"13030",105520077508552576,102787200159169584,105562790072929520
"13031",99566406070802752,99566405688134368,102235771821085312
"13032",99566404581868576,99566404579461232,106269654661599024
"13033",105397404796640416,99566408222831088,109523641418061424
"13034",101383793574360320,98767991926151024,104169295283008512
"13035",99566406338282432,105709099258505664,106273204410345264
"13036",102235771678061296,99566406070802752,102235771810599520
"13037",100285330169036480,101428372607057472,102147204140999280
"13038",103461966971048048,103461966975897712,106273298443408032
"13039",105504044166670512,103877554248683120,105562556576287728
"13040",102747101565183056,100725845022060224,106269654661730240
"13041",99294153824386384,98926509885559664,104174992730350800
"13042",105549991104165280,105549993449477104,107565607661174512
"13043",100205573495116448,100725845018863248,104174613333860624
"13044",103935468920814048,105515219038427024,106313258183586960
"13045",99566406066182960,98767991949608896,106269459011651824
"13046",99294153824386384,98767991860392496,104174992718947456
"13047",105550003470349744,105549995617170848,107565607661108928
"13048",108203154514683520,108203169709977536,108256075288081376
"13049",105550059790656432,105550026570060784,109625838810505216
"13050",107597870621708480,109697689430777008,109467260900436896
"13051",107700208463820784,106269804045322800,107693721183063568
"13052",100205573496804592,98767991853197856,103540364360759328
"13053",105550059790656432,105550047979361280,109625578822597600
"13054",99566406064558736,103495716886587312,105562822076283712
"13055",98767991930907104,98926509884398592,105658534675876688
"13056",101978171843206576,101978171845303728,101978171955629968
"13057",109699038581250176,109699042809864064,109699002332956352
"13058",105521412995449552,104710682193583856,108171991244431936
"13059",104710682193583856,102787200132955072,107893136890999312
"13060",105550042327365040,105550024238752688,108211175222979008
"13061",105550059790656432,105550049871017392,108211175222782304
"13062",106857761435870480,110428362822825792,110574243271705440
"13063",105550024238752688,105550042327365040,107439257588333920
"13064",106382545123328640,107179722233063344,109467357560064288
"13065",103535282146169520,103535282148790976,104253013262865888
"13066",109981678167856016,110534696811298544,110428603625878784
"13067",106269804045322800,99566406332987984,108998961199174704
"13068",107467803833323104,107467827374313056,110349992510530160
"13069",107582609836036016,107582641798795200,108286105477533952
"13070",107582591908138928,107582618156093376,107651193187337968
"13071",107598683861013568,107598805167594304,109675807409404960
"13072",105550042327365040,105550026570060784,110378429158094496
"13073",98926509885559664,99566406493155040,104841804589478944
"13074",106827823550343968,110506938087991040,110507407706737088
"13075",99566408217116832,100205576309502432,103478355179226688
"13076",101428372600307248,100285330168091792,105562833913532800
"13077",103963753080578720,105663527959374032,105663539175401760
"13078",101383792887446032,101383792891050512,103535402770471168
"13079",109631541326560208,107581206998502080,109659890856073504
"13080",99566408561605104,98767991916844000,105551618308297952
"13081",98767991926151024,99322214695067840,106269680921809008
"13082",109696092218588992,109695924147263856,110422923165247360
"13083",102141671183409136,109783170393931568,109518742313416528
"13084",105521412995449552,105521419784127184,108171991244431936
"13085",100205576307813376,99566408221114224,104202471517814624
"13086",100205573496804592,100725845018863248,102181142530387712
"13087",102787200159169584,102787200149928960,102804705897360976
"13088",105550005698683824,105549995617170848,110413246204026144
"13089",105543843212923184,105548000936710640,105562379829072000
"13090",105543843212923184,104710678170825216,105945560581644240
"13091",105550051809743872,105550024238752688,109625578822531984
"13092",107598699275015264,107598651997213232,108285990206132096
"13093",105515219038427024,102787200126663584,106748850930288992
"13094",107648168744912288,105536738266035232,109539799649228704
"13095",107581765633427104,107581733744920192,107659745139428752
"13096",105550047979361280,105550054006182912,107559433600135392
"13097",102787200129022880,105593161016793152,109467357560064272
"13098",107603544245460192,107603548241713728,107995226050360832
"13099",105550026570060784,105550042327365040,106308351108129088
"13100",105550049871017392,105550024238752688,106308351108194688
"13101",98767991853197856,100725845022060224,105522984812916096
"13102",105521706535388096,108078422885368640,109467311740775424
"13103",99294153828264736,98767991860392496,107458367241084528
"13104",105550036134585264,105550049871017392,105562431507937728
"13105",99871276356460464,99566404852189296,102300216837334240
"13106",99566404585387056,100725845018863248,103540364360693648
"13107",110534724851488576,109981650516317056,110428603625878736
"13108",99566405126602848,103461966981927040,108471075295484416
"13109",102787200149928960,105521637552587616,109467311740775440
"13110",105550001032913824,105549998884468128,109523665504481952
"13111",101422616509070752,99566406064558736,105562822076283744
"13112",105559480124455984,104710354840711664,110169570920815136
"13113",103535282124208032,99566406332122272,104151038622249856
"13114",99566408561605104,99566408358330416,107530579842919072
"13115",99566404853058752,98767991926151024,104841804589478928
"13116",106827844148688272,106827765448944400,108634338995414976
"13117",99566408222831088,100205576307813376,103478355179226688
"13118",105532791598779232,107467827374313056,107468241211084656
"13119",NA,NA,107256578724179904
"13120",103461966981927040,99566405123587072,105562772722170416
"13121",104251016988118464,103535282148790976,104253013262865904
"13122",105505619546859888,98767991853197856,106269654661664656
"13123",99566408562477648,99566408358330416,106269744789393680
"13124",103461966965149792,98767991866488688,109919226378791824
"13125",103461966971048048,99566405124618288,104174601835007648
"13126",99566404581868576,99871276356460464,103540364360824976
"13127",99566405124618288,99566405129589296,107424951278647408
"13128",99566404578577104,102747101562758208,102747125343283552
"13129",99566404848691216,98767991902391664,102300216836678880
"13130",99566408356697120,104841890701948064,106308285699315616
"13131",101428372607057472,101428372605353520,108231751507822016
"13132",105519746234964688,102787200155434016,108172137678025424
"13133",99294153828264736,99294153824386384,108206581965039664
"13134",98767991853197856,100205573496804592,102181142533926672
"13135",100285330168091792,103535282119620512,109710208773793184
"13136",99566405130451792,106857755268998400,106858019191645776
"13137",106806779752531760,101383792559569376,108197521935068656
"13138",107599040773840064,107598805167594304,110372454558363024
"13139",102747101565183056,99566404585387056,109625152897726640
"13140",109675484017801232,99566406332987984,109680656935819936
"13141",107437032053655872,101383792887446032,109675619696368032
"13142",107582184905264512,107582178455767072,108319714740709568
"13143",107582638341246912,107582609836036016,107651193187338000
"13144",99294153828264736,98767991930907104,107458367241281216
"13145",104710359142494896,105536952747658416,105539775520149328
"13146",103877625775457856,102787200134790080,106883777852977760
"13147",98926509892121856,99294153828264736,103909007452015456
"13148",105505619546859888,100725845018863248,107418445248148480
"13149",99566404845279648,99566404848691216,110428848767875312
"13150",105550051809743872,105550049871017392,108211175223241312
"13151",99566405123587072,99566405131344000,102147202192687408
"13152",107580481273119968,106857739520697600,108514431836358128
"13153",101383793572656368,98767991926151024,109919226378267456
"13154",99566406493155040,98767991897792384,106737410609088112
"13155",99566405129589296,99566405126602848,106858019191645840
"13156",102747101562758208,100205573496804592,102747125346101600
"13157",101909007472450880,99566404578577104,101931550756691280
"13158",99566405123587072,103461966981927040,107561230007853824
"13159",108566004579728496,106857739520697600,108514431836292512
"13160",99566408221961360,99566408217116832,108355209883944896
"13161",103461966975897712,105913232697120496,105913088925019680
"13162",101383793572656368,101383793567806688,104169295282942912
"13163",102787200149928960,106250729133367856,107575345395646016
"13164",105550036134585264,105550051809743872,105562431508003264
"13165",99566406494784736,99566404854685456,102300216834254048
"13166",103935446548920784,105515266817621152,106313258183652560
"13167",105553684493690224,107597866344501904,107468404709642592
"13168",103535282140533408,103535282148790976,107566682549054928
"13169",99566404579461232,98767991853197856,104174613333795072
"13170",103461966971048048,99566405128626832,106858019191645792
"13171",105536918475957728,102787200120306560,106110880469417712
"13172",99566406490127632,99566406493155040,106737410609088160
"13173",100205576307813376,99566408222831088,108211865723846608
"13174",103461966951059520,98926509883054992,106433075319986016
"13175",99566404581868576,99566404585387056,105522984812916176
"13176",105550042327365040,105550049871017392,110378429158094560
"13177",105550036134585264,105550024238752688,108211175222716688
"13178",102747101565183056,100725845018863248,106269654661599088
"13179",104710682193583856,105521412995449552,109539822193683376
"13180",99566405128626832,99566405125435312,102147202183053584
"13181",101428372602011184,101428372607057472,106269757537700304
"13182",109671201259007744,99566405128626832,109518697662319648
"13183",105550059790656432,105550051809743872,106308351108194672
"13184",98926509884398592,98767991930907104,104174992718881840
"13185",105515266817621152,105515345386578256,106313258183652560
"13186",102747101562758208,98767991853197856,103540364360759392
"13187",103877675241047712,105515345386578256,106313258183718176
"13188",109669678317817376,99566406064558736,109467188126732176
"13189",103461966971048048,99566405130451792,109518697662057168
"13190",103535282124208032,99566406332122272,103535402770536784
"13191",99566406064558736,105520786527322640,110016413867646480
"13192",105549995617170848,106302593752767296,107565607661108928
"13193",105521402545275600,105521408363571552,108171991244497584
"13194",103461966981927040,99566405130451792,108471075295550176
"13195",99566408562477648,99566408356697120,103540420528951008
"13196",105520796734358048,105520786527322640,105522922469230144
"13197",107258254469504704,107251307514079872,107256578724179904
"13198",98767991949608896,102235771678061296,105788375893721920
"13199",105550051809743872,105550047979361280,108211175222782288
"13200",105536773074826368,107456994699991552,107457033676741296
"13201",100205576307813376,100205576309502432,107405837336966016
"13202",99566405129589296,99566405130451792,107561230007853824
"13203",109672618694070640,107603544245460192,109672715588548336
"13204",101428372602011184,101428372603715120,109710208774055440
"13205",102787200124959632,105520786527322640,108746545968795408
"13206",104710682193583856,105553606349477424,109539822194338800
"13207",98767991949608896,99566405688134368,102235771830260384
"13208",99566404579461232,100725845022060224,104174613333795024
"13209",103535282138043024,103535282113853328,106342376606018096
"13210",98767991926151024,103461966965149792,109919226378791888
"13211",105537444152141552,105532791598779232,105562529627228960
"13212",99294153824386384,98926509883054992,105658534676007856
"13213",100205573496804592,102747101565183056,106269654661664688
"13214",100205573495116448,105505619546859888,109625152897726672
"13215",98767991877340528,98926509885559664,105788932119475552
"13216",98767991866488688,101383793574360320,108176672286532608
"13217",106269859169658576,107700204561086448,108166997302554560
"13218",105549993449477104,105549997263803376,108211948457128544
"13219",101383793572656368,101383793569248480,107417059263300112
"13220",101383793567806688,98767991926151024,105522958534618128
"13221",99566406332987984,99566406338282432,107439320898390592
"13222",101383792559569376,98767991935149424,109672513960269664
"13223",105549997263803376,109485342651298304,109523665504481968
"13224",103878020539746272,102787200132955072,107417530554631232
"13225",107599112065439312,107599156601411200,107677841286697856
"13226",103461966951059520,99294153824386384,110303581088331488
"13227",102787200136756176,99322214689444544,110343648528627616
"13228",102787200136756176,99322214689444544,109539770335804000
"13229",104710354840711664,107423109717243376,107417432878793632
"13230",102787200138722256,105521412995449552,106301901328161200
"13231",102787200151698448,107468079354897664,108158179540572160
"13232",105536643047197648,99566406064558736,108197589216174928
"13233",105913238372341488,99566405128626832,107921288852555584
"13234",107598651997213232,107598704067400256,107728324360521776
"13235",99566408221114224,105397399468432544,108787603629844720
"13236",99566406332987984,109675490370327424,109680637846804752
"13237",101428372603715120,101428372600307248,105562833913532784
"13238",100205576309502432,99566408221114224,102147202634391632
"13239",103461966971048048,103461966975897712,106273298443408032
"13240",109698757443650048,107582618156093376,109699002332890752
"13241",108203161924300736,108203173414485264,108203916588727584
"13242",107599156601411200,107599188771591360,108290534329352032
"13243",103935530333072896,105521419784127184,106301901328161136
"13244",99322214689444544,101383793574360320,102429007404173040
"13245",103535282138043024,103535282113853328,105562790519126624
"13246",107467794614674480,103877625775457856,109467087407687600
"13247",98767991877340528,99294153828264736,106433075319986080
"13248",101978171843206576,99322214684939968,105663539175401728
"13249",105593213115128992,102787200129022880,108155621258911328
"13250",102787200149928960,105521706535388096,108171529105027264
"13251",103743162394217968,100205576307813376,104202471517814528
"13252",100285330168091792,101428372600307248,105788450738353424
"13253",107565448721890832,109642680932009856,109467209706033216
"13254",98767991921462768,99566406338282432,107439320898324976
"13255",105593161016793152,104710678170825216,105832856319608736
"13256",109523293035238880,103877675241047712,109467129926983488
"13257",105515219038427024,105520822049210912,107893136890999328
"13258",107700211633200416,99566406490127632,108166997302488992
"13259",105515219038427024,105504044166670512,107893386212454368
"13260",98767991853197856,105505619546859888,106269654661664656
"13261",102787200151698448,105514907449611968,110424922267943472
"13262",99566404585387056,100725845022060224,105522984812916112
"13263",106371141659311456,107597866344501904,107468404709642528
"13264",107700204561086448,104367068120825488,109704924272795936
"13265",101428372603715120,100285330168091792,104169308698228016
"13266",100205576307813376,99566408221961360,108211865723846624
"13267",101428372605353520,100285330168091792,106269757537700336
"13268",108361552741927568,107580481273119968,108514431836358112
"13269",98926509892121856,98767991877340528,108206581964974048
"13270",103461966965149792,98767991926151024,106680962631761040
"13271",99566405129589296,99566405125435312,102147202162671840
"13272",99566406334639904,99566406336293856,102147203006383040
"13273",105520822049210912,104710682193583856,106744065770322640
"13274",99566404581868576,98767991853197856,108195478958468384
"13275",100205576309502432,99566408217955696,106297375706500560
"13276",106827765448944400,106827815539026704,106828136195533648
"13277",107423075317119712,103877589042434432,107893386212388752
"13278",100725845022060224,99566404579461232,109625152897661040
"13279",107467803833323104,102787200126663584,108171648028422592
"13280",100205576307813376,101383793195758800,103478355179292272
"13281",107582178455767072,107582181197106560,109698068137827744
"13282",105593278887024880,105593213115128992,106419362027885952
"13283",101383792887446032,107437032053655872,107439320898324912
"13284",107456419134134240,104710354840711664,108172137678025440
"13285",105537149834356304,105537226118106448,106319725619127904
"13286",103461966975897712,99566405126602848,107561230007853840
"13287",109675484017801232,99566406332987984,109680656935885488
"13288",106827827857159552,110506938087991040,110507407706737120
"13289",98767991959203248,99566408217955696,102147202624888880
"13290",98767991853197856,100725845018863248,104174613333794992
"13291",103461966975897712,103461966971048048,107561230007919424
"13292",99566406065437840,103495716886587312,106269459011783008
"13293",102787200129022880,105593161016793152,105596516632316064
"13294",105515219038427024,103935446548920784,106313258183783760
"13295",105521408363571552,105521419784127184,108171991244431920
"13296",108203166973601408,108203159356403648,108256075288015824
"13297",100285330168091792,101428372602011184,109710208774120992
"13298",98926509884398592,98767991877340528,107458335263344928
"13299",105550047979361280,105550051809743872,106308351108129120
"13300",99566406064558736,99566408217116832,104841804589413344
"13301",107597875833524416,107597870621708480,109467260900436928
"13302",99294153824386384,99294153826603344,102147201360960864
"13303",104841890701948064,99566408562477648,105798595612129168
"13304",99566408221961360,99566408221114224,107405837336966080
"13305",104710354840711664,109642680932009856,109467209706033232
"13306",105550059790656432,105550033967461808,106308351108129088
"13307",105913238372341488,103461966981927040,109518697662253984
"13308",98767991926151024,101383793569248480,103462460606814160
"13309",99566404585387056,100725845022060224,106269654661336736
"13310",99294153824386384,98767991877340528,107458367241871136
"13311",103461966981927040,99566405123587072,106273298443276784
"13312",105514907449611968,102787200151698448,109467129926917776
"13313",105550054006182912,105550059790656432,107439257588333952
"13314",99566405123587072,103461966981927040,109518697662254032
"13315",100725845022060224,99566404585387056,106269654661599056
"13316",98767991853197856,98767991892579760,107905284988057824
"13317",99566404579461232,100205573495116448,109625510279844704
"13318",100725845022060224,100205573495116448,103540364360759280
"13319",105550049871017392,105550051809743872,106308351108194672
"13320",103877625775457856,103877554248683120,104095191288326896
"13321",103935468920814048,102787200151698448,108158179540637776
"13322",103461966965149792,100725845018863248,106032946468743424
"13323",99566406064558736,99566406070802752,102638763042469600
"13324",105521402545275600,105543843212923184,107416436274296560
"13325",99322214684939968,98767991871709840,105788589450719200
"13326",99566405129589296,103461966975897712,109518697662319616
"13327",107467827374313056,102787200126663584,108171648028356976
"13328",107581296208168304,107581209070519552,107593829779624048
"13329",99566404585387056,102747101562758208,104174613333795040
"13330",98767991866488688,98767991926151024,104169295295132800
"13331",105594116005157264,103878020539746272,105596427128003568
"13332",100725845018863248,102747101565183056,104174613333794992
"13333",106371141659311456,102787200124959632,108155414585695808
"13334",107598712583969456,107598683861013568,108285990206328976
"13335",105397404796640416,100285330168091792,110198981285459168
"13336",103935530333072896,102787200138722256,106301901328095584
"13337",107467834753797728,103877625775457856,109467087407687648
"13338",98767991853197856,98767991926151024,101978171955957648
"13339",105553606349477424,103935530333072896,108171991244563136
"13340",103461966981927040,99566405130451792,104174601834942064
"13341",105549997263803376,105550005698683824,108211948457128560
"13342",109696047948627760,109695924147263856,109545777184058816
"13343",103935530333072896,105521419784127184,106301901328161184
"13344",103495716836203408,99566406064558736,104248884640266608
"13345",103461966951059520,98926509885559664,108206581965105280
"13346",102787200149928960,107597875833524416,110016413867646496
"13347",102787200155434016,105519746234964688,105562790072929520
"13348",98767991853197856,100205573495116448,110198981285459216
"13349",105549988405523872,105550005698683824,108211948457062880
"13350",99566405127798576,99566405130451792,106273298443407984
"13351",98767991935149424,99566408358330416,107530554769004496
"13352",103877589042434432,102787200120306560,109539770335869584
"13353",105537149834356304,107456994699991552,108166853211742448
"13354",99566405130451792,105913221137618672,105913088925085312
"13355",107603544245460192,107603548241713728,107639438038238640
"13356",105550036134585264,105550054006182912,108211175222782272
"13357",103935468920814048,102787200151698448,106313258183652592
"13358",NA,NA,107256578724179920
"13359",103535282138043024,103535282135552640,103556721519465952
"13360",99294153828264736,98767991877340528,106433075319986080
"13361",99566404847770464,99566404853854208,110428848767875168
"13362",105519977854458720,106302119383559536,106340535337738096
"13363",99566408221114224,99566408221961360,105793991942420112
"13364",105553684493690224,105553729458550720,105596416965467040
"13365",105550059790656432,105550054006182912,109625578822531984
"13366",99322214684939968,103535282124208032,106032946468612224
"13367",107467834753797728,107422385694193072,107468241211215856
"13368",100205573495116448,105505619546859888,108195478958337200
"13369",106827844148688272,106827832203113872,106828136195533664
"13370",102787200159169584,105519977854458720,105562790072929520
"13371",99566408356697120,98767991935149424,106269744789393648
"13372",100725845022060224,102747101565183056,107418445248214144
"13373",105521504308341232,105521674055625312,107575345395646032
"13374",103461966965149792,98767991926151024,110198981285459216
"13375",103461966986776720,98767991882270864,110428848767875248
"13376",99566404579461232,105505619546859888,106269654661467856
"13377",101383792887446032,99566406338282432,104151038622249792
"13378",105550049871017392,105550036134585264,109625523805036208
"13379",105537947396116208,103535282140533408,106342376606083760
"13380",105505619546859888,99566404585387056,109625152897595360
"13381",98767991935149424,98767991954244560,110198981285459168
"13382",99566408221961360,100205576309502432,108211865723912176
"13383",109699038581250176,108131965235538608,109699002332825184
"13384",103495716886587312,99566406064558736,104248884642363824
"13385",109749493607708432,105536918475957728,110444946768907008
"13386",103935421249833952,102787200145472496,103936903251214736
"13387",109671201259007744,103461966981927040,109518697662188384
"13388",105550033967461808,105550054006182912,107439257588333968
"13389",102787200134790080,104710682193583856,106744065770322640
"13390",105514907449611968,105515219038427024,107468370561257680
"13391",99566408217955696,98767991959203248,102147202648088688
"13392",99566408221114224,99566408217955696,104202471517814608
"13393",107251374793416560,107251295460371072,109749565998774112
"13394",103935530333072896,103877589042434432,104858589300421312
"13395",105559480124455984,105504044166670512,109539770335869600
"13396",105593213115128992,106382545123328640,108155621258911328
"13397",102787200129022880,105537149834356304,110133799731995200
"13398",105593182576105600,102787200129022880,105596516632316064
"13399",104710678170825216,106382545123328640,107597929688684672
"13400",99566408221114224,99566408221961360,109523641418323648
"13401",99566408217955696,99566408221961360,110413046183474752
"13402",103461966971048048,99566405130451792,106433133840579056
"13403",103535282158162656,103535282135552640,106342376606149344
"13404",98767991853197856,100725845022060224,108195478958402816
"13405",103535282143744672,103535282140533408,106342376606083760
"13406",107456994699991552,105537149834356304,107457033676675696
"13407",98767991954244560,107251231972989216,109749565998774080
"13408",104710354840711664,105519977854458720,106340535337738128
"13409",105913238372341488,103461966981927040,105913088925019680
"13410",109485351596724384,109485335453835904,110095876816914992
"13411",107456355516438416,102787200136756176,110343648528627616
"13412",99322214695067840,101383793569248480,107417059263300128
"13413",108404211655217280,107597866344501904,108155414585564608
"13414",106301891501674864,105503848339138640,106748850930288944
"13415",105594135137147296,105520824521753120,105945560581644224
"13416",101428372600307248,101428372607057472,104169308691150032
"13417",101383793572656368,101383793574360320,103462460596590464
"13418",108203169709977536,108203173414485264,108256075287950224
"13419",106269859169658576,104367068120825488,110017385380586608
"13420",103877589042434432,102787200120306560,107417741194085616
"13421",104710682193583856,105553606349477424,110310652412650496
"13422",105549997263803376,105550001032913824,109523665504416416
"13423",107581284487120144,106806773698472640,110411420270240336
"13424",99322214695067840,101383793572656368,106269680921808976
"13425",105594101461473664,105594176887807456,106311748112013504
"13426",105532791598779232,105515219038427024,105990084005182112
"13427",107603548241713728,107603544245460192,108285920951598112
"13428",103461966981927040,99566405124618288,105562772722170416
"13429",109696092218588992,109696073114910512,109545777184124432
"13430",105593182576105600,105593213115128992,105596516632316064
"13431",103461966951059520,99294153824386384,110060650668050192
"13432",107598651997213232,107598878262940544,108285990206132096
"13433",103461966965149792,101383793574360320,105753930894486992
"13434",98767991940181520,101383793567806688,106269680921743392
"13435",98767991930907104,98767991877340528,105658534675876672
"13436",98767991877340528,101383793569248480,102300216522433600
"13437",99566408217116832,99566408221114224,102147202629804096
"13438",102787200155434016,105519562229907360,105818405529769456
"13439",105521674055625312,105521706535388096,107575345395711600
"13440",101383792887446032,103535282124208032,110383516547252016
"13441",98767991877340528,99294153828264736,105788932119475552
"13442",99566404579461232,100725845018863248,104174613333860704
"13443",105519746234964688,107423075317119712,108172137678025456
"13444",98767991921462768,101383792887446032,107439320898259344
"13445",105515219038427024,105504044166670512,107893386212454368
"13446",101383793574360320,101383793567806688,109919226378726256
"13447",103461966971048048,108361552741927568,110574243271639680
"13448",103535282113853328,104251016988118464,104253013262865840
"13449",103535282158162656,103535282113853328,104253013262865936
"13450",99566405130451792,99566405126602848,106273298443342432
"13451",99566405124618288,99566405130451792,107921365941728224
"13452",105550051809743872,105550054006182912,107559433600201040
"13453",107693836459380352,104710678170825216,109467357560064368
"13454",100725845022060224,99566404585387056,104174613333860736
"13455",105594163014588864,103878020539746272,106311748112013488
"13456",99566405124618288,99566405128626832,108322950357428960
"13457",104710359142494896,105536918475957728,105809669326691472
"13458",107598982142057584,107599040773840064,108290534329352064
"13459",99566406070802752,102235771678061296,103495781305002096
"13460",100205576309502432,105397404796640416,108787603629844752
"13461",107179722233063344,102787200129022880,107597929688684720
"13462",100725845018863248,100725845022060224,103540364360759344
"13463",105503535895066176,105503778424809520,106305935742541456
"13464",98926509885559664,99294153824386384,107458367241871104
"13465",107582157086477664,107582176093752704,107682708469514752
"13466",105550026570060784,105550051809743872,108211175223110128
"13467",98767991935149424,99566408358330416,102147203814770880
"13468",99322214689444544,98767991940181520,106269680921743392
"13469",101383792891050512,99566406338282432,102147203012346832
"13470",98767991926151024,101383793574360320,105522958534552544
"13471",105505619546859888,99566404581868576,106269654661533472
"13472",107563714667537632,103461966965149792,107417059263431344
"13473",100205573496804592,100205573495116448,106269654661664672
"13474",100725845022060224,99566404585387056,109625152897595376
"13475",98926509885559664,103461966951059520,104174992718816272
"13476",101422616509070752,99566406064558736,102638763037750992
"13477",103877675241047712,105514907449611968,108158179540637792
"13478",103535282146169520,105537947396116208,108197636731419488
"13479",107582184905264512,107582169874155552,108319714740709520
"13480",101383793574360320,100725845018863248,106971698244809264
"13481",99566405130451792,108361563004344384,109518697661991472
"13482",105521637552587616,105521293297166640,106295147954247008
"13483",105397404796640416,99566408221961360,107405837336900464
"13484",98926509883054992,98767991860392496,105658534675876704
"13485",105536738266035232,105536952747658416,105539775520214928
"13486",107581284487120144,107581178720470384,107593829779624080
"13487",100205573496804592,100725845018863248,105753774450457536
"13488",107700199633958896,107760667929003744,110017385380586608
"13489",101383793574360320,103461966965149792,105753980949216256
"13490",101428372603715120,101428372607057472,104169308691150096
"13491",107599188771591360,107599156601411200,108290534329286400
"13492",99566404581868576,99566404585387056,103540364360824976
"13493",109523293035238880,103935468920814048,110424922268009088
"13494",105521293297166640,105521674055625312,109467311740775408
"13495",98767991949608896,99566406070802752,104248884640266592
"13496",107693836459380352,105593182576105600,110444842959428640
"13497",103535282158162656,103535282135552640,107566682549120608
"13498",108361565719424736,105913232697120496,108514431836358112
"13499",99566408562477648,99566408561605104,102147203811690688
"13500",103877625775457856,105532791598779232,105562529627163312
"13501",99566405127798576,99566405124618288,106273298443473600
"13502",105520788833075744,105520784254806144,105825298622641184
"13503",98767991949608896,103495716836203408,108197589216174928
"13504",104251016988118464,103535282138043024,104253013262865968
"13505",109675484017801232,107437032053655872,109680637846804736
"13506",105550047979361280,105550054006182912,107439257588333936
"13507",107599156601411200,107599089191671344,108290534329286400
"13508",107603566520687168,108018637503819616,108285920951532544
"13509",109696115986547264,109696138543579712,109545777184124448
"13510",105536952747658416,102787200136756176,105990084005116480
"13511",106334802515490816,105548000936710640,106385557633233712
"13512",105537226118106448,104710359142494896,106319725618931168
"13513",101428372602011184,101428372607057472,105562833913532768
"13514",98767991882270864,100285330168091792,106971698244874832
"13515",103461966975897712,99566405124618288,109518697662122768
"13516",98767991949608896,99566406064558736,106269459011782992
"13517",103535282143744672,103535282146169520,108197636731353920
"13518",98767991853197856,102747101565183056,105522984812784864
"13519",101428372603715120,100285330168091792,108231751507756384
"13520",103535282158162656,103535282140533408,103556721519400384
"13521",105515345386578256,105515219038427024,105568157422080800
"13522",106857724782292544,99566405130451792,106858019191711376
"13523",99566404846951824,101388912914513216,110428848767940960
"13524",99566405129589296,99566405128626832,102147202173812992
"13525",100725845018863248,105505619546859888,105522984812850544
"13526",105550049871017392,105550033967461808,106308351108129088
"13527",100205573496804592,99566404585387056,107418445248214176
"13528",104270958001747936,100289931264192384,106269769725055360
"13529",105593182576105600,107179722233063344,108155621258911360
"13530",103535282146169520,105537947396116208,105562790519192240
"13531",98767991853197856,99871276356460464,102181142514134656
"13532",99294153826603344,98767991860392496,102147201372167552
"13533",99566405128626832,99566405124618288,107921365941728288
"13534",105594163014588864,105594116005157264,108171576058601808
"13535",105521419784127184,107416342401528384,107416436274230944
"13536",100285330168091792,101428372598668848,104169308691150064
"13537",105550003470349744,105550001032913824,107565607661240128
"13538",101383793567806688,99322214695067840,103462460596590448
"13539",109668849651338560,101428372603715120,109710208773793168
"13540",99566405124618288,99566405127798576,108471075295484512
"13541",102747101565183056,99566404579461232,105522984812916128
"13542",107581759470356112,107581750701049488,108286049960172448
"13543",106371176555003344,105553729458550720,106385973094105856
"13544",105536738266035232,105536952747658416,105809669327281312
"13545",98767991866488688,98767991926151024,107417293272826576
"13546",99566404579461232,99566404581868576,107418445248214112
"13547",107422385694193072,103935421249833952,108171648028291376
"13548",107599144012469856,107599174108436096,109676354720512288
"13549",105594101461473664,103878020539746272,105596427128003552
"13550",103535282148790976,103535282158162656,108197636731616160
"13551",103877589042434432,105503848339138640,107417741194085520
